3.90000	6.376250
3.91000	6.368808
3.92000	6.364285
3.93000	6.363358
3.94000	6.364720
3.95000	6.363877
3.96000	6.361672
3.97000	6.359320
3.98000	6.358571
3.99000	6.356148
4.00000	6.351226
4.01000	6.348452
4.02000	6.344699
4.03000	6.341625
4.04000	6.340292
4.05000	6.341232
4.06000	6.342768
4.07000	6.346552
4.08000	6.352607
4.09000	6.356599
4.10000	6.357726
4.11000	6.357968
4.12000	6.357665
4.13000	6.357947
4.14000	6.362245
4.15000	6.368112
4.16000	6.372070
4.17000	6.372371
4.18000	6.366953
4.19000	6.362320
4.20000	6.356330
4.21000	6.351897
4.22000	6.346363
4.23000	6.341533
4.24000	6.337346
4.25000	6.336765
4.26000	6.337798
4.27000	6.339937
4.28000	6.342856
4.29000	6.345896
4.30000	6.344894
4.31000	6.339696
4.32000	6.334943
4.33000	6.332541
4.34000	6.332808
4.35000	6.333816
4.36000	6.335342
4.37000	6.337330
4.38000	6.336641
4.39000	6.332794
4.40000	6.328700
4.41000	6.326973
4.42000	6.325312
4.43000	6.326397
4.44000	6.330914
4.45000	6.335542
4.46000	6.334982
4.47000	6.334912
4.48000	6.336597
4.49000	6.338438
4.50000	6.342237
4.51000	6.347922
4.52000	6.351627
4.53000	6.355698
4.54000	6.359339
4.55000	6.360396
4.56000	6.361640
4.57000	6.364888
4.58000	6.366472
4.59000	6.368073
4.60000	6.372009
4.61000	6.375514
4.62000	6.377436
4.63000	6.378986
4.64000	6.378896
4.65000	6.380516
4.66000	6.378923
4.67000	6.377808
4.68000	6.379925
4.69000	6.379656
4.70000	6.375229
4.71000	6.370652
4.72000	6.368121
4.73000	6.367168
4.74000	6.365703
4.75000	6.366892
4.76000	6.368723
4.77000	6.372547
4.78000	6.373725
4.79000	6.372455
4.80000	6.371569
4.81000	6.368987
4.82000	6.369498
4.83000	6.372411
4.84000	6.375926
4.85000	6.378562
4.86000	6.381078
4.87000	6.383917
4.88000	6.383227
4.89000	6.380006
4.90000	6.375815
4.91000	6.374173
4.92000	6.375132
4.93000	6.376154
4.94000	6.376882
4.95000	6.378250
4.96000	6.379078
4.97000	6.379486
4.98000	6.381988
4.99000	6.387622
5.00000	6.395699
5.01000	6.404834
5.02000	6.410559
5.03000	6.410891
5.04000	6.410547
5.05000	6.412251
5.06000	6.414960
5.07000	6.416066
5.08000	6.416567
5.09000	6.416183
5.10000	6.419056
5.11000	6.424277
5.12000	6.430002
5.13000	6.436667
5.14000	6.440976
5.15000	6.444747
5.16000	6.452092
5.17000	6.461251
5.18000	6.464657
5.19000	6.462795
5.20000	6.461048
5.21000	6.460558
5.22000	6.460964
5.23000	6.460439
5.24000	6.460163
5.25000	6.462209
5.26000	6.466014
5.27000	6.470437
5.28000	6.473957
5.29000	6.478839
5.30000	6.479263
5.31000	6.478030
5.32000	6.478943
5.33000	6.481427
5.34000	6.485058
5.35000	6.490424
5.36000	6.493697
5.37000	6.497114
5.38000	6.502876
5.39000	6.506967
5.40000	6.508865
5.41000	6.500029
5.42000	6.488219
5.43000	6.479053
5.44000	6.473348
5.45000	6.468614
5.46000	6.465146
5.47000	6.463105
5.48000	6.462318
5.49000	6.461992
5.50000	6.461077
5.51000	6.460001
5.52000	6.459989
5.53000	6.459332
5.54000	6.459916
5.55000	6.460939
5.56000	6.455975
5.57000	6.451720
5.58000	6.450882
5.59000	6.450415
5.60000	6.448391
5.61000	6.449026
5.62000	6.450832
5.63000	6.452212
5.64000	6.453287
5.65000	6.452987
5.66000	6.453795
5.67000	6.455567
5.68000	6.456782
5.69000	6.459830
5.70000	6.461421
5.71000	6.463009
5.72000	6.461260
5.73000	6.454879
5.74000	6.449184
5.75000	6.446071
5.76000	6.445533
5.77000	6.445594
5.78000	6.444482
5.79000	6.443916
5.80000	6.442945
5.81000	6.437936
5.82000	6.433094
5.83000	6.428841
5.84000	6.428347
5.85000	6.428289
5.86000	6.428322
5.87000	6.429015
5.88000	6.427320
5.89000	6.425052
5.90000	6.424288
5.91000	6.423154
5.92000	6.420384
5.93000	6.417887
5.94000	6.418367
5.95000	6.421011
5.96000	6.422820
5.97000	6.423525
5.98000	6.424485
5.99000	6.420810
6.00000	6.415138
6.00000	6.414910
